0.76,0.22,-0.92131
0.84,0.89,-3.0244
0.68,0.71,-3.2517
0.47,0.26,-2.1043
1,0.19,0.24549
0.97,0.7,-1.7989
0.17,0.05,0.28638
0.79,0.14,-0.35794
0.64,0.98,-4.6179
0.18,0.5,-1.5798
0.73,0.16,-0.65516
0.16,0.68,-2.298
0.74,0.58,-2.4377
0.79,0.6,-2.0413
0.15,0.17,-0.065599
0.35,0.27,-1.7472
0.86,1,-3.2692
0.99,0.34,-0.32882
0.78,0.17,-0.50741
0.37,0.08,-1.0039
0.12,0.92,-2.8822
0.15,0.15,0.074081
0.73,0.77,-3.2086
0.62,0.2,-1.6171
0.76,0.76,-2.9828
0.77,0.24,-0.76345
0.17,0.65,-2.2267
0.6,0.34,-2.1095
0.91,0.61,-1.6204
0,0.18,0.24812
0.55,0.94,-4.8235
0.75,0.58,-2.3464
0.67,0.48,-2.3464
0.23,0.25,-0.90519
0.92,0.87,-2.6446
0.81,0.45,-1.4292
0.87,0.68,-2.0358
0.69,0.14,-0.84677
0.11,0.92,-2.914
0.54,0.81,-4.1946
0.13,0.58,-1.504
0.3,0.24,-1.2996
0,0.53,-1.1533
0.94,0.97,-3.0062
0.37,0.98,-4.5613
0.2,0.29,-0.84106
0.11,0.65,-1.9128
0.68,0.66,-3.0932
0.54,0.66,-3.5672
0.49,0.92,-4.6652
0.53,0.7,-3.7384
0.32,0.41,-2.158
0.32,0.85,-3.9527
0.16,0.99,-3.4242
0.53,0.97,-4.8449
0.84,0.25,-0.43589
0.14,0.92,-3.1338
0.32,0.03,-0.63647
0.73,0.32,-1.383
0.09,0,0.84437
0.99,0.08,0.68967
0.74,0.48,-2.0396
0.22,0.19,-0.69609
0.56,0.85,-4.3474
0.91,0.36,-0.57862
0.74,0.26,-1.1644
0.89,0.38,-0.8163
0.29,0.18,-0.94525
0.51,0.6,-3.4362
0.17,0.95,-3.2841
0.29,0.77,-3.2003
0.65,0.4,-2.0988
0.91,0.99,-3.2168
0.7,0.57,-2.5485
0.08,0.48,-1.0644
0.08,0.92,-2.753
0.25,0.79,-3.155
0.51,0.57,-3.1939
0.55,0.4,-2.6129
0.05,1,-3.0864
0.13,0.13,0.29975
0.4,0.07,-1.0116
1,0.4,-0.57052
0.55,0.5,-2.9304
0.88,0.08,0.46694
0.63,0.26,-1.7682
0.44,0.39,-2.4071
0.76,0.42,-1.733
0.14,0.65,-1.9115
0.23,0.44,-1.6794
0.91,0.96,-2.9625
0.02,0.46,-0.84141
0.22,0.68,-2.5921
0.66,0.13,-0.98817
0.06,0.19,0.26702
0.5,0.94,-4.7097
0.97,0.47,-0.86
0.2,0.74,-2.6391
0.3,0.2,-1.0347
0.39,0.83,-4.1526
0.18,0.13,-0.16892
0.41,0.3,-2.0187
0.37,0.83,-4.0605
0.1,0.39,-0.83072
0.2,0.8,-2.8339
0.61,0.65,-3.299
0.1,0.82,-2.4811
0.39,0.1,-1.2588
0.19,0.41,-1.2137
0.49,0.03,-1.1157
0.31,0.12,-0.8054
0.61,0.91,-4.4543
0.58,0.1,-1.2854
0.6,0.09,-1.2
0.15,0.83,-2.7551
0.85,0.92,-3.1725
0.32,0.81,-3.6453
0.63,0.68,-3.3404
0.93,0.22,-0.081369
0.96,0.76,-2.0009
0.3,0.13,-0.83472
0.29,0.04,-0.44722
0.43,0.11,-1.3529
0.02,0.69,-1.7829
0.92,0.96,-3.0159
0.76,0.21,-0.79126
0.95,0.16,0.27615
0.46,0.91,-4.564
0.48,0.49,-3.0082
0.22,0.8,-2.9853
0.09,0.04,0.71321
0.85,0.39,-0.96351
0.6,0.83,-4.2067
0.47,0.76,-3.9835
0.64,0.02,-0.77664
0.07,0.56,-1.4127
0.9,0.04,0.72979
0.4,0.42,-2.4923
0.41,0.85,-4.2925
0.77,0.38,-1.4098
0.17,0.72,-2.4145
0.58,0.39,-2.4037
0.09,0.9,-2.7756
0.37,0.45,-2.5125
0.29,0.56,-2.4524
0.27,0.05,-0.37615
0.59,0.57,-3.1973
0.89,0.78,-2.4289
0.33,0.39,-1.9452
0.3,0.4,-1.9561
0.4,0.08,-1.0253
0.38,0.91,-4.4515
0.59,0.58,-3.1006
0.82,0.31,-0.78852
0.14,0.45,-1.2558
0.07,0.4,-0.74157
0.08,0.5,-1.0713
0.86,0.31,-0.66301
0.77,0.08,-0.18251
0.92,0.76,-2.183
0.07,0.31,-0.35798
0.25,0.82,-3.2411
0.76,0.75,-2.8634
0.58,0.48,-2.7345
0.23,0.55,-2.0617
0.07,0.69,-1.8984
0.27,0.66,-2.7527
0.8,0.15,-0.26171
0.36,0.14,-1.1427
0.2,0.17,-0.29002
0.66,0.87,-4.0658
0.27,0.59,-2.4928
0.76,0.63,-2.4876
0.36,0.13,-0.99864
0.81,0.58,-2.0086
0.47,0.87,-4.4818
0.45,0.62,-3.4225
0.36,0.21,-1.5321
0.63,0.25,-1.7016
0.35,0.18,-1.3384
0.1,0.71,-1.9934
0.26,0.87,-3.5621
0.97,0.64,-1.6103
0.56,0.08,-1.2845
0.54,0.67,-3.6472
0.72,0.3,-1.4594
0.36,0.23,-1.5117
0.58,0.67,-3.528
0.69,1,-4.4278
0.57,0.54,-3.1645
0.31,0.76,-3.4041
0.29,0.12,-0.80692
0.26,0.28,-1.2144
0.42,0.06,-1.0922
0.66,0.36,-1.9374
0.27,0.62,-2.6193
0.21,0.42,-1.4501
0.72,0.04,-0.27599
0.36,0.89,-4.1609
0.92,0.54,-1.3473
0.06,0.76,-2.2232
0.93,0.04,0.65859
0.56,0.38,-2.4699
0.63,0.91,-4.3302
0.5,0.9,-4.5487
0.44,0.76,-4.0488
0,0.46,-0.815
0.36,0.42,-2.3204
0.86,0.58,-1.6406
0.06,0.47,-0.94536
0.67,0.31,-1.6825
0.68,0.57,-2.7092
0.53,0.71,-3.7691
0.32,0.36,-1.9401
0.43,0.27,-1.9771
0.78,0.06,-0.11445
0.09,0.01,0.9007
0,0.73,-1.9436
0.69,0.5,-2.2893
0.46,0.28,-2.0745
0.66,0.55,-2.6874
0.32,0.33,-1.7541
0.06,0.53,-1.222
0.67,0.53,-2.5677
0.21,0.31,-1.0701
0.15,0.54,-1.5548
0.66,0.64,-3.1264
0.18,0.79,-2.7409
0.13,0.3,-0.53746
0.89,0.64,-1.8221
0.03,0.59,-1.4561
0.84,0.62,-1.9209
0.73,0.46,-1.8969
0.03,0.1,0.64808
0.2,0.81,-2.9181
0.9,0.53,-1.2576
0.79,0.36,-1.2255
0.02,0.18,0.27007
0.56,0.5,-2.9279
0.66,0.08,-0.89837
0.18,0.28,-0.76275
0.77,0.34,-1.2875
0.07,0.66,-1.6015
0.81,0.07,0.072822
0.23,0.58,-2.2551
0.67,0.95,-4.1784
0.32,0.99,-4.3425
0.4,0.02,-0.79964
0.97,0.25,-0.034704
0.89,0.92,-2.9366
0.09,0.99,-3.044
0.62,0.67,-3.3832
0.34,0.74,-3.5313
0.38,0.95,-4.486
0.99,0.26,-0.096931
0.47,0.59,-3.3463
0.58,0,-0.78827
0.44,0.74,-3.937
0.01,0.89,-2.5009
0.76,0.29,-1.1835
0.54,0.83,-4.3002
0.45,0.71,-3.8432
0.5,0.18,-1.6927
0.37,0.61,-3.1621
0.08,0.44,-0.87745
0.26,0.31,-1.3433
0.23,0.4,-1.4846
0.23,0.56,-2.1009
0.33,0.99,-4.4432
0.11,0.59,-1.4621
0.33,0.37,-1.9546
0.63,0.21,-1.4534
0.27,0.87,-3.5954
0.15,0.49,-1.3739
0.4,0.28,-1.9965
0.57,0.75,-3.8812
0.83,0.41,-1.1188
0.98,0.4,-0.62133
0.58,0.07,-1.1883
0.95,0.1,0.5945
0.58,0.49,-2.8782
0.86,0.95,-3.2333
0.88,0.86,-2.7953
0.17,0.27,-0.57535
0.3,0.73,-3.1643
0.32,0.64,-2.9444
0.29,0.9,-3.9182
0.8,0.35,-1.1233
0.02,0.98,-2.8905
0.63,0,-0.71822
0.93,0.62,-1.6682
0.2,0.49,-1.7089
0.05,0.62,-1.5657
0.3,0.37,-1.728
0.9,0.36,-0.5308
0.42,0.91,-4.4343
0.97,0.49,-1.0775
0.49,0.38,-2.4247
0.88,0.31,-0.52152
0.97,0.95,-2.7851
0.23,0.97,-3.7724
0.36,0.18,-1.2885
0.89,0.54,-1.424
0.19,0.61,-2.1068
0.37,0.81,-3.8305
0.32,0.21,-1.2133
0.41,0.22,-1.7463
0.01,0.74,-1.9935
0.13,0.84,-2.7179
0.72,0.63,-2.6784
0.98,0.78,-2.088
0.07,0.63,-1.5813
0.41,0.28,-1.9976
0.57,0.74,-3.88
0.19,0.27,-0.83119
0,0.2,0.26855
0.34,0.38,-2.1058
0.99,0.45,-0.79638
0.24,0.71,-2.7128
0.39,0.18,-1.5158
0.27,0.92,-3.8595
0.35,0.9,-4.1716
0.91,0.44,-0.95941
0.13,0.55,-1.5707
0.33,0.06,-0.67529
0.88,0.43,-0.99642
0.4,0.43,-2.4867
0.04,0.25,0.0074324
0.06,0.25,-0.071268
0.73,0.05,-0.30485
0.29,0.46,-1.9514
0.23,0.32,-1.2452
0.7,0.35,-1.6905
0.71,0.23,-1.1495
0.23,0.61,-2.3827
0.72,0.24,-1.1978
0.79,0.5,-1.6963
0.42,0.46,-2.757
0.83,0.24,-0.46334
0.84,0.33,-0.79657
0.16,0.27,-0.41663
0.28,0.21,-1.0768
0.46,0.41,-2.6528
0.7,0.7,-3.2467
0.19,0.75,-2.6333
0.06,0.37,-0.56323
0.91,0.89,-2.7395
0.55,0.36,-2.4818
0.23,0.76,-2.898
0.19,0.87,-3.1321
0.97,0.4,-0.71296
0.07,0.62,-1.5044
0.83,0.09,0.12787
0.91,0.25,-0.11161
0.23,0.52,-2.0386
0.45,0.27,-1.991
0.84,0.58,-1.7978
0.64,0.92,-4.2951
0.01,0.52,-0.98652
0.2,0.68,-2.3932
0.94,0.19,0.1637
0.01,0.21,0.1256
0.3,0.04,-0.44385
0.86,0.94,-3.1591
0.59,0.83,-4.1157
0.61,0.83,-3.9934
0.1,0.96,-2.9811
0.14,0.88,-2.8972
0.97,0.27,-0.088382
0.37,0,-0.75079
0.05,0.69,-1.7836
0.27,0.16,-0.83866
0.49,0.09,-1.3495
1,1,-2.9355
0.46,0.89,-4.53
0.61,0.67,-3.4791
0.52,0.57,-3.1992
0.19,0.3,-0.88447
0.64,0.58,-2.948
0.41,0.88,-4.3965
0.04,1,-3.0702
0.95,0.89,-2.6317
0.84,0.79,-2.5782
0.56,0.96,-4.7664
0.1,0.91,-2.9039
0.21,0.66,-2.3648
0.13,0.92,-3.0036
0.39,0.32,-2.0915
0.76,0.95,-3.6723
0.08,0.22,-0.0051776
0.96,0.52,-1.1548
0.67,0.5,-2.4131
0.32,0.71,-3.2392
0.95,0.25,-0.1109
0.26,0.54,-2.1846
0.46,0.12,-1.5036
0.72,0.01,-0.23464
0.8,0.54,-1.7664
0.08,0.52,-1.1683
0.44,0.43,-2.5231
0.9,0.32,-0.42707
0.18,0.36,-0.92812
0.89,0.45,-1.0098
0.09,0.38,-0.6383
0.43,0.07,-1.2568
0.14,0.37,-0.93123
0.78,0.13,-0.33324
0.57,0.77,-3.8887
0.89,0.22,-0.14185
0.48,0.44,-2.7369
0,0.79,-2.0878
0.46,0.01,-1.0911
0.61,0.7,-3.6995
0.22,0.03,0.12684
0.87,0.71,-2.1525
0.06,0.93,-2.7983
0.08,0.34,-0.44932
0.22,0.94,-3.5238
0.32,0.02,-0.41458
0.59,0.48,-2.6706
0.32,0.57,-2.7269
0.4,0.62,-3.1964
0.79,0.24,-0.59856
0.21,0.78,-2.8612
0.32,0.23,-1.3588
0.65,0.13,-1.0016
0.43,0.33,-2.2023
0.05,0.36,-0.4563
0.89,0.12,0.21108
0.25,0.28,-1.0337
0.2,0.76,-2.748
0.57,0,-0.99774
0.46,0.72,-3.8973
0.78,0.24,-0.84908
0.78,0.32,-1.1137
0.05,0.95,-2.8415
0.86,0.02,0.63722
0.13,0.45,-1.1175
0.81,0.54,-1.8044
0.83,0.3,-0.66328
0.39,0.35,-2.2216
0.86,0.72,-2.3571
0.26,0.04,-0.21182
0.73,0.98,-4.0529
0.61,0.48,-2.7938
0.19,0.79,-2.7048
0.6,0.68,-3.5248
0.27,0.83,-3.455
0.27,0.72,-2.9632
0.13,0.38,-0.80362
0.11,0.21,-0.03029
0.24,0.43,-1.6894
0.75,0.13,-0.53115
0.38,0.73,-3.7384
0.59,0.71,-3.7993
0.98,0.75,-1.9339
0.8,0.71,-2.493
0.59,0.29,-1.9603
0.98,0.74,-2.0498
0.3,0.31,-1.5189
0.93,0.12,0.37722
0.28,0.68,-2.846
0.15,0.62,-1.9559
0.09,0.06,0.72335
0.29,0.84,-3.5083
0.48,0.03,-1.104
0.47,0.48,-2.8971
0.33,0.36,-1.7851
0.28,0,-0.16669
0.22,0.85,-3.256
0.34,0.17,-1.1609
0.91,0.39,-0.80384
0.76,0.71,-2.7009
0.89,0.47,-1.1771
0.97,0.72,-1.894
0.7,0.02,-0.43087
0.17,0.03,0.36076
0.96,0.3,-0.1861
0.24,0.88,-3.4241
0.78,0.79,-2.9666
0.92,0.6,-1.6008
0.16,0.49,-1.4015
0.56,0.09,-1.2562
0.87,0.98,-3.2012
0.19,0.24,-0.60198
0.89,0.25,-0.20305
0.12,0.27,-0.41284
0.46,0.31,-2.3028
0.27,0.35,-1.5366
0.59,0.84,-4.21
0.93,0.07,0.58045
0.6,0.27,-1.9062
0.7,0.03,-0.52947
0.45,0.44,-2.7189
0.03,0.6,-1.3838
0.99,0.44,-0.75803
0.87,0.17,-0.053214
0.29,0.76,-3.2189
0.07,0.5,-1.0037
0.92,0.1,0.44539
0.05,0.77,-2.084
0.22,0.06,-0.090709
0.26,0.61,-2.443
0.56,0.05,-0.98416
0.55,0.56,-3.131
0.25,0.17,-0.68616
0.01,0.84,-2.249
0.04,0.57,-1.3745
0.3,0.02,-0.48852
0.3,0.29,-1.4186
0.98,0.01,0.88407
0.35,0.3,-1.7547
0.2,0.3,-0.96076
0.36,0.36,-2.0489
0.62,0.41,-2.4049
0.18,0.69,-2.4221
0.9,0.85,-2.6613
0.24,0.41,-1.544
0.01,0.39,-0.66372
0.09,0.09,0.44789
0.66,0.69,-3.3505
0.02,0.37,-0.43684
0.79,0.28,-0.87865
0.7,0.8,-3.5322
0.92,0.92,-2.7299
0.69,0.97,-4.2623
0.22,0.44,-1.4827
0.87,0.96,-3.0885
0.39,0.54,-2.8715
0.13,0.27,-0.3993
0.38,0.43,-2.4495
0.09,0.57,-1.4071
0.78,0.33,-1.0927
0.32,0.7,-3.1998
0.98,0.93,-2.7943
0.33,0.57,-2.7207
0.62,0.76,-3.6901
0.66,0.18,-1.2308
0.47,0.71,-3.7898
0.02,0.89,-2.5537
0.81,0.09,0.018247
0.93,0.39,-0.77425
0.65,0.15,-1.1946
0.37,0.12,-1.1929
0.68,0.39,-1.9929
0.2,0.82,-2.9519
0.12,0.73,-2.2156
0.04,0.05,0.81476
0.2,0.71,-2.5598
0.31,0.8,-3.5766
0.17,0.24,-0.38586
0.43,0.25,-1.9443
0.74,0.72,-2.9641
0.98,0.32,-0.36339
0.37,0.52,-2.8148
0.22,0.49,-1.8534
0.45,0.05,-1.1868
0.12,0.55,-1.4673
0.71,0.31,-1.4906
0.89,0.04,0.67032
0.89,0.76,-2.2508
0.47,0.8,-4.2185
0.9,0.07,0.48913
0.03,0.02,0.96647
0.99,0.38,-0.57516
0.96,0.32,-0.41046
0.24,0.18,-0.61788
0.6,0.46,-2.6244
0.66,0.74,-3.53
0.03,0.51,-1.092
0.66,0.4,-2.0929
0.12,0.39,-0.8805
0.29,0.74,-3.1992
0.73,0.99,-4.1129
0.5,0.49,-2.9355
0.47,0.16,-1.6124
0.8,0.25,-0.67866
0.07,0.22,0.024089
0.4,0.2,-1.6912
0.41,0.82,-4.2137
0.83,0.73,-2.4223
0.29,0.63,-2.7744
0.73,0.79,-3.29
0.98,0.56,-1.2115
0.67,0.23,-1.408
0.17,0.8,-2.7799
0.83,0.22,-0.32962
0.82,0.09,0.018954
0.37,0.96,-4.5222
0.26,0.53,-2.2806
0.11,0.12,0.35644
0.15,0.71,-2.1982
0.89,0.17,0.1008
0.13,0.89,-2.9377
0.73,0.24,-1.0535
0.21,0.18,-0.46478
0.25,0.45,-1.883
0.41,0.93,-4.4712
0.53,0.59,-3.3448
0.18,0.38,-1.0993
0.1,0.21,0.0078485
1,0.22,0.17519
0.26,0.18,-0.70671
0.75,0.26,-1.0122
0.66,0.14,-1.1954
0.12,0.58,-1.5773
0.02,0.56,-1.2322
0.46,0.57,-3.2913
0.16,0.35,-0.85542
0.1,0.72,-2.0806
0.35,0.01,-0.64776
0.53,0.26,-2.0218
0.79,0.43,-1.4527
0.47,0.55,-3.2561
0.83,0.54,-1.6922
0.25,0.6,-2.5422
0.37,0.43,-2.5038
0.07,0.9,-2.7202
0.15,0.52,-1.4584
0.07,0.92,-2.747
0.93,0.08,0.55515
0.05,0.1,0.6045
0.5,0.72,-4.0342
0.08,0.11,0.38313
0.79,0.99,-3.6234
0.82,0.53,-1.6261
0.68,0.29,-1.6235
0.87,0.15,0.093604
0.42,0.7,-3.6842
0.27,0.64,-2.7058
0.01,0.62,-1.4721
0.72,0.26,-1.2405
0.94,0.89,-2.6472
0.85,0.29,-0.58675
0.95,0.66,-1.6728
0.74,0.64,-2.5906
0.67,0.68,-3.1762
0.42,0.52,-2.929
0.82,0.97,-3.4083
0.83,0.72,-2.4184
0.55,0.92,-4.6339
0.37,0.4,-2.2952
0.73,0.62,-2.6797
0.01,0.72,-1.8033
0.45,0.41,-2.6361
0.3,0,-0.41272
0.41,0.36,-2.335
0.43,0.75,-3.9015
0.54,0.98,-4.9426
0.77,0.64,-2.3767
0.35,0.04,-0.72754
0.42,0.34,-2.1787
0.02,0.09,0.6084
0.7,0.09,-0.69567
0.97,0.34,-0.39575
0.96,0.4,-0.55691
0.33,0.69,-3.2554
0.36,0.81,-3.8584
0.45,0.11,-1.3566
0.04,0.64,-1.5515
0.39,0.67,-3.425
0.89,0.98,-3.1864
0.18,0.01,0.4321
0.02,0.14,0.45163
1,0.57,-1.232
0.18,0.84,-2.9962
0.83,0.13,-0.025826
0.28,0.32,-1.6113
0.38,0.06,-0.94123
0.1,0.24,-0.13419
0.81,0.89,-3.1693
0.87,0.57,-1.69
0.84,0.04,0.45286
0.6,0.43,-2.5501
0.16,0.32,-0.79923
0.8,0.85,-3.0845
0.99,0.52,-1.0336
0.37,0.34,-2.0414
0.45,0.98,-4.8831
0.76,0.04,-0.15751
0.55,0.27,-1.9835
0.54,0.94,-4.8179
0.88,0.06,0.39944
0.9,0.51,-1.2963
0.95,0.49,-0.82874
0.01,0.56,-1.2477
0.88,0.55,-1.3779
0.25,0.56,-2.21
0.31,0.31,-1.5899
0.08,0.6,-1.5341
0.37,0.31,-1.882
0.92,0.94,-2.8987
0.95,0.31,-0.24506
0.29,0.78,-3.3878
0,0.37,-0.46836
0.46,0.18,-1.5973
0.47,0.75,-3.9755
0.53,0.69,-3.7646
0.31,0.06,-0.64328
0.26,0.56,-2.3005
0.07,0.7,-1.9499
0.94,0.05,0.62224
0.57,0.43,-2.618
0.56,0.35,-2.2358
0.77,0.74,-2.7904
0.55,0.81,-4.2658
0.78,0.12,-0.25574
0.16,0.82,-2.7893
0.26,0.62,-2.4869
0,0.08,0.69136
0.26,0.95,-3.8175
0.72,0.11,-0.6738
0.85,0.32,-0.69692
0.59,0.23,-1.7169
0.92,0.51,-1.1011
0.33,0.65,-3.0836
0.55,0.49,-2.9599
0.27,0.84,-3.4729
0.7,0.85,-3.7138
0.48,0.58,-3.3467
0.79,0.33,-1.0333
0.13,0.28,-0.44037
0.4,0.97,-4.6685
0.32,0.4,-2.105
0.81,0.76,-2.5528
0.49,0.72,-3.9857
0.96,0.48,-1.0287
0.18,0.37,-1.0936
0,0.68,-1.7635
0.1,0.58,-1.4947
0.1,0.97,-3.1854
0.91,0.17,0.27087
0.09,0.11,0.43232
0.35,0.21,-1.3459
0.81,0.51,-1.7
0.91,0.06,0.68981
0.53,0.79,-4.08
0.95,0.77,-2.1315
0.56,0.27,-2.0303
0.09,0.92,-2.9095
0.35,0.6,-3.0194
0.86,0.59,-1.816
0.24,0.84,-3.2683
0.36,0.86,-3.9509
0.06,0.44,-0.86774
0.13,0.7,-2.0532
0.82,0.69,-2.441
0.92,0.35,-0.5517
0.76,0,0.0023799
0.77,0.75,-2.927
0.1,0.44,-0.9724
0.63,0.15,-1.2398
0.28,0.27,-1.2211
0.02,0.24,0.057599
0.46,0.74,-4.0019
0.51,0.99,-4.9054
0.94,0.65,-1.6451
0.9,0.96,-3.0652
0.81,0.52,-1.6743
0.69,0.39,-1.7272
0.03,0.91,-2.6887
0.75,0.3,-1.1807
0.01,0.05,0.73337
0.97,0.89,-2.4547
0.17,0.97,-3.3114
0.55,0.54,-3.1366
0.35,0.17,-1.2392
0.21,0.41,-1.3596
0.25,0.55,-2.2199
0.25,0.46,-1.8108
0.48,0.22,-1.8855
0.95,0.12,0.47709
0.52,0.84,-4.3038
0.52,0.44,-2.7599
0.61,0.94,-4.521
0.84,0.11,0.04586
0.81,0.35,-0.99274
0.47,0.96,-4.7471
0.73,0.33,-1.4272
0.11,0.75,-2.2312
0.39,0.46,-2.6306
0.99,0.07,0.71167
0.9,0.82,-2.4596
0.02,0.48,-0.88173
0.86,0.14,0.033969
0.36,0.5,-2.5482
0.43,0.45,-2.6975
0.34,0.71,-3.4418
0.99,0.88,-2.5103
0.39,0.88,-4.3339
0.1,0.14,0.24919
0.29,0.57,-2.5719
0.98,0.15,0.54806
0.97,0.62,-1.527
0.21,0.54,-1.876
0.33,0.85,-3.9522
0.76,0.93,-3.5716
0.82,0.7,-2.3793
0.09,0.67,-1.7689
0.53,0.19,-1.6905
0.6,0.19,-1.5328
0.09,0.71,-2.0035
0.41,0.84,-4.2671
0.28,0.33,-1.6158
0.21,0.94,-3.5181
0.55,0.85,-4.3581
0.59,0.78,-3.8509
0.41,0.46,-2.6696
0.82,0.59,-1.9731
0.58,0.98,-4.8244
0.94,0.12,0.45847
0.99,0.82,-2.3223
0.95,0.32,-0.3564
0.29,0.43,-1.9043
0.59,0.41,-2.4997
0.07,0.73,-1.9462
0.68,0.22,-1.338
0.73,0.82,-3.4023
0.42,0.78,-3.9076
0.25,0.96,-3.8387
0.24,0.23,-0.9341
0.49,0.35,-2.3462
0.35,0.71,-3.3375
0.64,0.83,-3.9533
0.25,0.49,-1.9831
0.12,0.08,0.33207
0.24,0.26,-0.88535
0.51,1,-5.0034
0.36,0.32,-1.924
0.3,0.03,-0.34976
0.76,0.23,-0.88082
0.08,0.63,-1.6388
0.5,0.31,-2.1566
0.05,0.09,0.66142
0.29,0.69,-3.0082
0.4,0.73,-3.7289
0.99,0.11,0.54084
0.19,0.09,-0.0059121
0.82,0.42,-1.2532
0.22,0.69,-2.5609
0.54,0.51,-2.9023
0.94,0.95,-2.9182
0.11,0.36,-0.71759
0.13,0.53,-1.524
0.71,0.72,-3.1825
0.95,0.69,-1.7841
0.85,0.94,-3.2022
0.13,0.99,-3.2622
0.03,0.12,0.51339
0.68,0.44,-2.1564
0.77,0.83,-3.2289
0.77,0.45,-1.7013
0.13,0.12,0.14858
0.07,0.01,0.79885
0.9,0.34,-0.55051
0.89,0.58,-1.613
0.61,0.46,-2.6269
0.18,0.68,-2.1899
0.74,0.86,-3.5858
0.32,0.54,-2.6145
0.89,0.65,-1.824
0.61,0.53,-2.8728
0.9,0.57,-1.5093
0.64,0.94,-4.4233
0.88,0.1,0.34744
0.23,0.59,-2.2616
0.95,0.88,-2.462
0.68,0.26,-1.3847
0.78,0.65,-2.4507
0.55,0.34,-2.2876
0.96,0.64,-1.6768
0.83,0.9,-3.0246
0.81,0.64,-2.1643
0,0.65,-1.5697
0.57,0.6,-3.353
0.31,0.99,-4.3839
0.77,0.51,-1.8896
0.15,0.8,-2.5725
0.23,0.72,-2.7681
0,0.89,-2.4897
0.61,0.2,-1.4595
0.02,0.78,-2.0089
0.77,0.95,-3.656
0.72,0.22,-1.1582
0.07,0.06,0.65465
0.18,0.27,-0.77738
0.45,0.73,-3.7977
0.42,0.74,-3.9563
0.85,0.15,0.07434
0.56,0.18,-1.658
0.79,0.88,-3.2654
0.03,0.39,-0.64415
0.03,0.96,-2.8223
0.82,0.72,-2.4744
0.44,0.84,-4.2735
0.94,0.43,-0.73725
0.85,0.21,-0.26889
0.54,0.54,-3.0936
0.59,0.33,-2.1181
0.33,0.51,-2.5152
0.66,0.38,-2.0442
0.8,0.98,-3.6497
0.78,0,0.18946
0.28,0.91,-3.8562
0.78,0.87,-3.3628
0.27,0.49,-2.1474
0.54,0.77,-4.0871
0.99,0.2,0.080048
0.15,0.59,-1.6997
0.16,0.95,-3.2271
0.53,0.43,-2.7236
1,0.82,-2.2911
0.16,0.03,0.32333
0.8,0.17,-0.40599
0.95,0.97,-2.8624
0.56,0.21,-1.8006
0.14,0.53,-1.6453
0.42,0.58,-3.2042
0.9,0.97,-3.078
0.65,0.62,-3.0987
0.54,0.71,-3.7783
0.67,0.55,-2.6549
0.71,0.46,-2.1365
0.9,0.23,-0.16332
0.96,0.56,-1.3172
0.06,0.86,-2.4935
0.39,0.57,-2.9812
0.4,0.54,-3.0111
0.13,0.57,-1.5845
0.68,0.8,-3.6385
0.07,0.78,-2.202
0.46,0.98,-4.9322
0.36,0.35,-2.0646
0.75,0.45,-1.8116
0.52,0.41,-2.6412
0.85,0.54,-1.5234
0.85,0.72,-2.3276
0.2,0.52,-1.9372
0.48,1,-4.966
0.3,0.78,-3.4249
0.86,0.66,-2.0579
0.54,0.85,-4.346
0.44,0.24,-1.9865
0.05,0.8,-2.1672
0.52,0.85,-4.4663
0.23,0.13,-0.3896
0.6,0.8,-4.0169
0.84,0.61,-1.9249
0.57,0.91,-4.5409
0.65,0.31,-1.8635
0.28,0.02,-0.18389
0.7,0.18,-1.0142
0.91,0.63,-1.6735
0.83,0.93,-3.2352
0.37,0.72,-3.585
0.21,0.55,-1.9691
0.83,0.84,-2.9366
0.99,0.58,-1.3967
0.66,0.59,-2.9918
0.59,0.99,-4.8609
0.28,0.67,-2.8843
0.13,0.66,-1.9929
0.05,0.01,0.86095
0.73,0.12,-0.53426
0.73,0.21,-0.97327
0.51,0.24,-1.8981
0.02,0.47,-0.8408
0.73,0.47,-2.1281
0.76,0.26,-0.98868
0.65,0.35,-2.0435
0.96,0.07,0.7645
0.09,0.36,-0.60752
0.96,0.66,-1.6777
0.62,0.4,-2.2757
0.04,0.24,0.004093
0.26,0.82,-3.2926
0.79,0.91,-3.382
0.67,0.08,-0.77648
0.8,0.89,-3.1936
0.43,0.94,-4.6082
0.99,0.12,0.55583
0.49,0.77,-4.1027
0.49,0.85,-4.4104
0.12,0.12,0.16962
0.23,0.74,-2.7562
0.45,0,-0.95802
0.73,0.59,-2.4827
0.55,0.98,-4.8835
0.19,0.32,-0.91542
0.48,0.69,-3.8614
0,0.87,-2.4981
0.84,0.56,-1.7036
0.92,0.05,0.70071
0.16,0.98,-3.3483
0.23,0.65,-2.4638
0.45,0.16,-1.6248
0.29,0.91,-3.881
0.67,0.99,-4.5013
0.15,0.39,-0.93747
0.02,0.92,-2.6706
0.94,0.93,-2.8231
0.82,0.64,-2.1919
0.82,0.05,0.2802
0.22,0.13,-0.27341
0.36,0.16,-1.3078
0.21,0.86,-3.2712
0.04,0.61,-1.3813
0.63,0.17,-1.4426
0.96,0.57,-1.2424
0.18,0.31,-0.86842
0.07,0.19,0.085685
0.1,0.63,-1.6409
0.76,0.82,-3.1476
0.34,0.6,-2.9513
0.67,0.19,-1.2154
0.5,0.57,-3.2531
